Name,NAICS_Code_Description,NAICS_Code,Address,City,State,County,Zip Code,Phone,Website,ExcessFood_TonYear_Lowest,ExcessFood_TonYear_Highest,Unique ID,Latitude,Longitude
LAUDERDALE COUNTY DETENTION CENTER,CORRECTIONAL INSTITUTIONS,922140,653 SOUTH SEMINARY STREET,FLORENCE,AL,LAUDERDALE,35630,(256) 760-5771,,31.49,51.87,CF2477,34.79537234,-87.67114133
LAUDERDALE COUNTY DETENTION FACILITY,CORRECTIONAL INSTITUTIONS,922140,2001 5TH ST,MERIDIAN,MS,LAUDERDALE,39301,(601) 482-9800,http://www.lauderdalecounty.org/county-departments/detention-center/,6.21,10.22,CF836,32.36497324,-88.69807722
LAUDERDALE COUNTY JAIL,CORRECTIONAL INSTITUTIONS,922140,675 US HWY 51 S,RIPLEY,TN,LAUDERDALE,38063,(731) 635-1311,https://www.facebook.com/pages/Lauderdale-County-Sheriffs-Dept/130209817034760,22.34,36.79,CF2103,35.74639999,-89.55398033
LAUDERDALE COUNTY JUVENILE DETENTION CENTER,CORRECTIONAL INSTITUTIONS,922140,5400 SEMMES ROAD,MERIDIAN,MS,LAUDERDALE,39307,(601) 483-3961,http://www.lauderdalecounty.org/county-departments/juvenile-center/,4.65,7.67,CF626,32.37894,-88.733142
LAUDERDALE COUNTY WORK RELEASE CENTER,CORRECTIONAL INSTITUTIONS,922140,601 S SEMINARY STREET,FLORENCE,AL,LAUDERDALE,35630,(256) 760-5814,,,,CF5428,34.79624026,-87.67168901
LAUREL COUNTY JAIL / RESTRICTED CUSTODY CENTER,CORRECTIONAL INSTITUTIONS,922140,204 WEST FOURTH STREET,LONDON,KY,LAUREL,40741,(606) 878-9431,http://www.laurelcorrections.com/,46.54,76.65,CF2904,37.12782773,-84.08400157
LAURENS CITY JAIL,CORRECTIONAL INSTITUTIONS,922140,250 W LAURENS ST,LAURENS,SC,LAURENS,29360,,,,,CF5429,34.49961631,-82.01765948
LAURENS COUNTY JAIL,CORRECTIONAL INSTITUTIONS,922140,511 SOUTHERN PINES ROAD,DUBLIN,GA,LAURENS,31021,(478) 272-1522,http://www.laurenscoga.org/lcso/index.html,41.88,68.99,CF2782,32.49750388,-82.92138029
LAVACA COUNTY JAIL,CORRECTIONAL INSTITUTIONS,922140,38 FM 318,HALLETTSVILLE,TX,LAVACA,77964,(361) 798-2420,,7.45,12.26,CF985,29.430297,-96.956361
LAWRENCE CORRECTIONAL CENTER,CORRECTIONAL INSTITUTIONS,922140,10940 LAWRENCE ROAD,SUMNER,IL,LAWRENCE,62466,(618) 936-2064,https://www.illinois.gov/idoc/facilities/Pages/AllFacilities.aspx,381.30,628.02,CF4605,38.73126003,-87.90891837
LAWRENCE COUNTY JAIL,CORRECTIONAL INSTITUTIONS,922140,1306 LEXINGTON AVENUE,LAWRENCEVILLE,IL,LAWRENCE,62439,(618) 943-1693,,3.10,5.11,CF5432,38.72692955,-87.68442948
LAWRENCE COUNTY JAIL,CORRECTIONAL INSTITUTIONS,922140,240 NORTH MAIN STREET,MOUNT VERNON,MO,LAWRENCE,65712,(417) 466-2131,http://lawrencecosheriff.com/,8.07,13.29,CF341,37.10429556,-93.8184063
LAWRENCE COUNTY JAIL,CORRECTIONAL INSTITUTIONS,922140,240 W GAINES ST,LAWRENCEBURG,TN,LAWRENCE,38464,(931) 762-3626,http://www.lawrencecountytnsheriff.org/,40.64,66.94,CF1089,35.2426958,-87.33675934
LAWRENCE COUNTY JAIL,CORRECTIONAL INSTITUTIONS,922140,111 S MILTON ST,NEW CASTLE,PA,LAWRENCE,16101,(724) 654-5384,http://co.lawrence.pa.us/departments/corrections-lawrence_county/,43.75,72.05,CF5431,40.99995,-80.3373435
LAWRENCE COUNTY JAIL,CORRECTIONAL INSTITUTIONS,922140,115 S 5TH ST,IRONTON,OH,LAWRENCE,45638,(740) 534-5819,https://www.lawcoso.com/jail.html,,,CF5430,38.536254,-82.6827615
LAWRENCE COUNTY JAIL,CORRECTIONAL INSTITUTIONS,922140,1565 FE SELLERS HIGHWAY,MONTICELLO,MS,LAWRENCE,39654,(601) 587-2550,http://sheriff.lawrencecountyal.gov/JAIL_INFORMATION_2.html,,,CF2828,31.53811379,-90.10850943
LAWRENCE COUNTY JAIL,CORRECTIONAL INSTITUTIONS,922140,242 PARKER ROAD,MOULTON,AL,LAWRENCE,35650,(256) 974-2550,http://lawrencecosheriffal.org/Home.php,,,CF5433,34.51091584,-87.281873
LAWRENCE COUNTY JAIL,CORRECTIONAL INSTITUTIONS,922140,80 SHERMAN ST,DEADWOOD,SD,LAWRENCE,57732,(605) 578-2230,http://www.lawrence.sd.us/Sheriff/so_corrections.htm,,,CF2750,44.37473216,-103.7292251
LAWRENCE COUNTY JAIL / SHERIFF,CORRECTIONAL INSTITUTIONS,922140,501 W ELM,WALNUT RIDGE,AR,LAWRENCE,72476,(870) 886-2525,https://www.lawrencecountysheriffsoffice.com/jail-information/,,,CF5434,36.07062828,-90.96029983
LAWRENCE COUNTY SECURITY CENTER / JAIL,CORRECTIONAL INSTITUTIONS,922140,1420 I ST,BEDFORD,IN,LAWRENCE,47421,(812) 277-2014,https://lawrencecounty.in.gov/justice/sheriff,26.06,42.92,CF2272,38.862558,-86.482278
LAWTEY CORRECTIONAL INSTITUTION,CORRECTIONAL INSTITUTIONS,922140,22298 NE COUNTY ROAD 200B,LAWTEY,FL,BRADFORD,32058,(904) 782-2000,http://www.dc.state.fl.us/org/facilitydir.html,129.06,212.58,CF3758,30.03220425,-82.07001734
LAWTON CITY JAIL,CORRECTIONAL INSTITUTIONS,922140,10 SW 4TH ST,LAWTON,OK,COMANCHE,73501,(580) 581-3270,,,,CF5435,34.607844,-98.393148
LAWTON COMMUNITY CORRECTIONS CENTER,CORRECTIONAL INSTITUTIONS,922140,605 SW COOMBS RD,LAWTON,OK,COMANCHE,73501,(580) 248-6703,http://doc.ok.gov/state-institutions,23.73,39.09,CF2190,34.56539015,-98.39640571
LAWTON CORRECTIONAL FACILITY,CORRECTIONAL INSTITUTIONS,922140,8607 SE FLOWER MOUND RD,LAWTON,OK,COMANCHE,73501,(580) 351-2778,https://www.geogroup.com/Locations,407.36,670.94,CF4628,34.524315,-98.3544705
LE SUEUR COUNTY JAIL,CORRECTIONAL INSTITUTIONS,922140,88 SOUTH PARK AVENUE,LE CENTER,MN,LE SUEUR,56057,(507) 357-8274,http://www.co.le-sueur.mn.us/departments/sheriff/index.php,4.34,7.15,CF572,44.389188,-93.7323315
LEA COUNTY CORRECTIONAL FACILITY,CORRECTIONAL INSTITUTIONS,922140,6900 W MILLEN DR,HOBBS,NM,LEA,88240,(575) 392-4055,https://www.geogroup.com/Locations,186.15,306.60,CF4117,32.764068,-103.224771
LEA COUNTY DETENTION CENTER,CORRECTIONAL INSTITUTIONS,922140,1401 S COMMERCIAL,LOVINGTON,NM,LEA,88260,(575) 396-8669,https://www.leacounty.net/p/departments/law-and-safety,67.01,110.38,CF3202,32.934177,-103.3391295
LEADERSHIP TRAINING INSTITUTE - PROJECT 29,CORRECTIONAL INSTITUTIONS,922140,29 RICHARDSON PLACE,HEMPSTEAD,NY,NASSAU,11550,(516) 483-3400,http://www.ltiny.org/,1.86,3.07,CF172,40.706577,-73.6173855
LEADERSHIP TRAINING INSTITUTE - PROJECT 350,CORRECTIONAL INSTITUTIONS,922140,350 GREENWICH STREET,HEMPSTEAD,NY,NASSAU,11550,(516) 483-3400,http://www.ltiny.org/,1.24,2.04,CF80,40.69863,-73.6128675
LEAGUE CITY JAIL,CORRECTIONAL INSTITUTIONS,922140,555 WEST WALKER STREET,LEAGUE CITY,TX,GALVESTON,77573,(281) 338-8222,,10.08,16.61,CF1290,29.501163,-95.0950125
LEAKE COUNTY CORRECTIONAL FACILITY,CORRECTIONAL INSTITUTIONS,922140,399 C O BROOKS ST,CARTHAGE,MS,LEAKE,39051,(601) 298-9003,https://www.mdoc.ms.gov/Institutions/Pages/Regional-Facilities.aspx#Leake,43.44,71.54,CF2820,32.73300279,-89.5228778
LEATH CORRECTIONAL INSTITUTION,CORRECTIONAL INSTITUTIONS,922140,2809 AIRPORT RD,GREENWOOD,SC,GREENWOOD,29649,(803) 896-1000,http://www.doc.sc.gov/institutions/institutions.html,101.14,166.59,CF3556,34.253181,-82.1440035
LEAVENWORTH COUNTY JAIL,CORRECTIONAL INSTITUTIONS,922140,601 S 3RD ST,LEAVENWORTH,KS,LEAVENWORTH,66048,(913) 682-5724,http://www.lvsheriff.org/default.asp,24.35,40.11,CF2211,39.314169,-94.9111695
LEAVENWORTH COUNTY JUVENILE DETENTION CENTER,CORRECTIONAL INSTITUTIONS,922140,520 S. 2ND ST,LEAVENWORTH,KS,LEAVENWORTH,66048,(913) 684-0300,https://www.leavenworthcounty.gov/dojs/default.asp,1.09,1.79,CF54,39.31504746,-94.90997209
LEAVENWORTH DETENTION CENTER,CORRECTIONAL INSTITUTIONS,922140,100 HWY TERRACE,LEAVENWORTH,KS,LEAVENWORTH,66048,(913) 727-3246,http://www.corecivic.com/facilities/leavenworth-detention-center,160.24,263.93,CF3946,39.27328401,-94.89319401
LEBANON COMMUNITY CORRECTIONAL CENTER,CORRECTIONAL INSTITUTIONS,922140,168 ROGERS ST,LEBANON,VA,RUSSELL,24266,,https://www.rcso-va.net/,,,CF5436,36.90387345,-82.07741335
LEBANON CORRECTIONAL INSTITUTION,CORRECTIONAL INSTITUTIONS,922140,3791 STATE ROUTE 63,LEBANON,OH,WARREN,45036,(513) 932-1211,https://www.drc.ohio.gov/leci,,,CF5437,39.437118,-84.3014385
LEBANON CORRECTIONAL INSTITUTION CAMP,CORRECTIONAL INSTITUTIONS,922140,3791 STATE ROUTE 63,LEBANON,OH,WARREN,45036,(513) 932-1211,https://www.drc.ohio.gov/leci,30.40,50.08,CF2421,39.437118,-84.3014385
LEBANON COUNTY CORRECTIONAL FACILITY,CORRECTIONAL INSTITUTIONS,922140,730 E WALNUT ST,LEBANON,PA,LEBANON,17042,(717) 274-5451,http://lebcounty.org/depts/Prison_System/Pages/default.aspx,100.06,164.80,CF3541,40.33898893,-76.3988064
LEBLANC PRE-RELEASE FACILITY,CORRECTIONAL INSTITUTIONS,922140,3695 FM 3514,BEAUMONT,TX,JEFFERSON,77705,(409) 724-1515,http://www.tdcj.state.tx.us/unit_directory/index.html,189.87,312.73,CF4138,29.99226915,-94.04219602
LEE ADJUSTMENT CENTER,CORRECTIONAL INSTITUTIONS,922140,168 LEE ADJUSTMENT CENTER DRIVE,BEATTYVILLE,KY,LEE,41311,(606) 464-2866,http://www.cca.com/locations,126.58,208.49,CF3739,37.606745,-83.706111
LEE CORRECTIONAL INSTITUTION,CORRECTIONAL INSTITUTIONS,922140,990 WISACKY HWY,BISHOPVILLE,SC,LEE,29010,(803) 428-2800,http://www.doc.sc.gov/institutions/institutions.html,244.48,402.67,CF4355,34.20108,-80.22132
LEE COUNTY - TUPELO ADULT JAIL,CORRECTIONAL INSTITUTIONS,922140,510 N COMMERCE ST,TUPELO,MS,LEE,38804,(662) 841-9739,http://leecosheriff.com/,31.03,51.10,CF2446,34.264278,-88.6986
LEE COUNTY CORE / CPU FACILITY,CORRECTIONAL INSTITUTIONS,922140,2501 ORTIZ AVE,FORT MYERS,FL,LEE,33905,(239) 477-1700,http://www.sheriffleefl.org/bureau_and_departments/index.php,240.75,396.54,CF4344,26.63226,-81.8082045
LEE COUNTY DETENTION CENTER,CORRECTIONAL INSTITUTIONS,922140,1900 FREDERICK ROAD,OPELIKA,AL,LEE,36801,(334) 749-5651,http://leecountysheriff.org/,65.15,107.31,CF3177,32.624109,-85.40334
LEE COUNTY JAIL,CORRECTIONAL INSTITUTIONS,922140,122 WEST 3RD STREET,DIXON,IL,LEE,61021,(815) 284-6631,https://www.leecountyil.com/index.php?option=com_content&view=article&id=125&Itemid=391,6.83,11.24,CF3244,41.84155533,-89.48216813
LEE COUNTY JAIL,CORRECTIONAL INSTITUTIONS,922140,2530 255TH STREET,MONTROSE,IA,LEE,52639,(319) 524-1414,http://www.leecounty.org/offices/sheriff/,10.39,17.12,CF1309,40.58854589,-91.4301566
LEE COUNTY JAIL,CORRECTIONAL INSTITUTIONS,922140,2122 FM 448,GIDDINGS,TX,LEE,78942,(979) 542-2800,https://www.leecountysherifftx.org/,16.60,27.34,CF907,30.165084,-96.9447465
LEE COUNTY JAIL,CORRECTIONAL INSTITUTIONS,922140,2115 DR MARTIN LUTHER KING JR BLVD,FORT MYERS,FL,LEE,33901,(239) 477-1500,http://www.sheriffleefl.org/bureau_and_departments/index.php,70.89,116.76,CF1764,26.64135,-81.8710695
LEE COUNTY SHERIFF'S DEPARTMENT,CORRECTIONAL INSTITUTIONS,922140,1401 ELM STREET,SANFORD,NC,LEE,27331,(919) 775-5531,https://leecountync.gov/EmployeeDirectory/SheriffsOffice,19.55,32.19,CF1957,35.467326,-79.163748
LEE COUNTY YOUTH DEVELOPMENT CENTER,CORRECTIONAL INSTITUTIONS,922140,1109 SPRING DRIVE,OPELIKA,AL,LEE,36801,(334) 749-2996,http://www.lcydc.org/,,,CF5438,32.64150106,-85.42866477
LEE COUNTYJAIL,CORRECTIONAL INSTITUTIONS,922140,119 PINEWOOD RD,LEESBURG,GA,LEE,31763,(229) 759-3328,http://www.lee.ga.us/government/departments/lcso.html,11.79,19.42,CF1406,31.76523516,-84.18953295
LEE COUNTY-TUPELO JUVENILE DETENTION CENTER,CORRECTIONAL INSTITUTIONS,922140,454 N COMMERCE ST,TUPELO,MS,LEE,38804,(662) 680-6017,https://leecosheriff.com/juvenile-detention-center/,3.41,5.62,CF392,34.26299596,-88.70040677
LEE STATE PRISON,CORRECTIONAL INSTITUTIONS,922140,153 PINEWOOD DRIVE,LEESBURG,GA,LEE,31763,(229) 759-3110,http://www.dcor.state.ga.us/facility-finder,118.21,194.69,CF3680,31.76532969,-84.19224193
LEECH LAKE SATELLITE HOME/NMJC,CORRECTIONAL INSTITUTIONS,922140,6246 160TH ST NW,CASS LAKE,MN,CASS,56633,(651) 361-7146,https://mn.gov/doc/assets/Leech%20Lake%20Satellite%20Home%20NMJC_tcm1089-389471.pdf,0.78,1.28,CF17,47.381418,-94.615488
LEELANAU COUNTY JAIL,CORRECTIONAL INSTITUTIONS,922140,8525 EAST GOVERNMENT CENTER DRIVE,SUTTONS BAY,MI,LEELANAU,49682,(231) 256-8661,https://www.leelanau.cc/socorrections.asp,12.41,20.44,CF1449,44.994933,-85.686858
LEFLORE COUNTY DETENTION CENTER,CORRECTIONAL INSTITUTIONS,922140,100 S CHURCH ST,POTEAU,OK,LE FLORE,74953,(918) 647-5013,http://www.leflorecountyso.com/home,30.40,50.08,CF2422,35.05470848,-94.62454891
LEFLORE COUNTY JUVENILE DETENTION,CORRECTIONAL INSTITUTIONS,922140,307 WEST MARKET STREET,GREENWOOD,MS,LEFLORE,38930,(662) 455-7992,https://www.facebook.com/pages/Leflore-County-Juvenile-Detention-Center/200124793362588,4.65,7.67,CF627,33.52013557,-90.18388805
LEFLORE COUNTY JUVENILE DETENTION CENTER,CORRECTIONAL INSTITUTIONS,922140,201 VETERAN'S AVE,TALIHINA,OK,LE FLORE,74571,(918) 567-3393,,,,CF5439,34.74631742,-95.04558402
LEFLORE COUNTY RESTITUTION CENTER,CORRECTIONAL INSTITUTIONS,922140,308 STATE HIGHWAY 7 NORTH REAR,GREENWOOD,MS,LEFLORE,38930,(662) 453-5134,https://www.mdoc.ms.gov/Community-Corrections/Pages/Restitution-Centers-List.aspx,0.93,1.53,CF35,33.51902834,-90.15208498
LEFLORE COUNTY TECHNICAL VIOLATION CENTER,CORRECTIONAL INSTITUTIONS,922140,3400 BALDWIN COUNTY RD 540,GREENWOOD,MS,LEFLORE,38930,(662) 453-9720,https://www.mdoc.ms.gov/Pages/Facility-Locations.aspx#Restitution,15.82,26.06,CF1721,33.48808926,-90.19983952
LEHIGH COUNTY COMMUNITY CORRECTIONS CENTER,CORRECTIONAL INSTITUTIONS,922140,1600 RIVERSIDE DR,BETHLEHEM,PA,LEHIGH,18016,(610) 778-5328,https://www.lehighcounty.org/Departments/Corrections,62.05,102.20,CF3138,40.612374,-75.4124895
LEHIGH COUNTY PRISON,CORRECTIONAL INSTITUTIONS,922140,38 N 4TH ST,ALLENTOWN,PA,LEHIGH,18102,(610) 782-3270,https://www.lehighcounty.org/Departments/Corrections,197.01,324.49,CF4167,40.60495182,-75.46594712
LEMHI COUNTY JAIL / JUVENILE DETENTION CENTER,CORRECTIONAL INSTITUTIONS,922140,206 COURTHOUSE DRIVE,SALMON,ID,LEMHI,83467,(208) 756-8980,http://lemhicountyidaho.org/Sheriffs%20Office.htm,4.03,6.64,CF521,45.17908029,-113.9012695
LEMON CREEK CORRECTIONAL CENTER,CORRECTIONAL INSTITUTIONS,922140,2000 LEMON CREEK RD,JUNEAU,AK,JUNEAU,99801,(907) 465-6200,http://www.correct.state.ak.us/institutions,35.99,59.28,CF2599,58.362579,-134.4844305
LEMUEL SHATTUCK HOSPITAL CORRECTIONAL UNIT,CORRECTIONAL INSTITUTIONS,922140,180 MORTON ST,JAMAICA PLAIN,MA,SUFFOLK,02130,(617) 522-7585,https://www.mass.gov/locations/lemuel-shattuck-hospital-correctional-unit,4.50,7.41,CF587,42.298695,-71.100738
LENAWEE COUNTY JAIL,CORRECTIONAL INSTITUTIONS,922140,549 N WINTER ST,ADRIAN,MI,LENAWEE,49221,(517) 265-4400,http://lenawee.mi.us/316/Corrections-Division,44.52,73.33,CF2843,41.90388359,-84.0349626
LENOIR COUNTY JAIL / SHERIFF,CORRECTIONAL INSTITUTIONS,922140,130 SOUTH QUEEN STREET,KINSTON,NC,LENOIR,28502,(252) 559-6100,https://www.lenoircountysheriff.com/detention-division,44.21,72.82,CF2837,35.259273,-77.580585
LENOIR YOUTH DEVELOPMENT CENTER,CORRECTIONAL INSTITUTIONS,922140,3055 DOBBS FARM ROAD,KINSTON,NC,LENOIR,28504,(252) 208-4920,https://www.ncdps.gov/juvenile-justice/juvenile-facility-operations/youth-development-centers#lenoir,6.83,11.24,CF908,35.3093577,-77.63109089
LEO A HOFFMANN CENTER,CORRECTIONAL INSTITUTIONS,922140,1715 SHEPPARD DR,ST PETER,MN,NICOLLET,56082,(507) 934-6122,https://mn.gov/doc/staff-partners/licensing/juvenile-residential-facilities-licensing-information/juvenile-facilities-inspection-reports/,,,CF5440,44.31124307,-93.97939903
LEON COUNTY DETENTION CENTER,CORRECTIONAL INSTITUTIONS,922140,535 APPLEYARD DR,TALLAHASSEE,FL,LEON,32304,(850) 606-3500,http://www.leoncountyso.com/home,,,CF5441,30.43665,-84.335643
LEON COUNTY JAIL,CORRECTIONAL INSTITUTIONS,922140,606 EAST SAINT MARYS,CENTERVILLE,TX,LEON,75833,(903) 536-2749,,8.22,13.54,CF1101,31.25804193,-95.97273058
LEON REGIONAL JUVENILE DETENTION CENTER,CORRECTIONAL INSTITUTIONS,922140,2303 RONELLIS DR,TALLAHASSEE,FL,LEON,32310,(850) 488-7672,http://www.djj.state.fl.us/programs-facilities/detention-centers,6.21,10.22,CF837,30.415689,-84.338073
LES PETERS ACADEMY,CORRECTIONAL INSTITUTIONS,922140,3930 W DR. MARTIN LUTHER KING JR BLVD,TAMPA,FL,HILLSBOROUGH,33614,(813) 871-7655,http://www.djj.state.fl.us/programs-facilities/residential-facilities,3.72,6.13,CF439,27.98149312,-82.50872654
LESLIE COUNTY DETENTION CENTER,CORRECTIONAL INSTITUTIONS,922140,2125 STATE HWY 118,HYDEN,KY,LESLIE,41749,(606) 672-3548,http://www.lesliecountydetention.com/,21.87,36.03,CF2080,37.1711775,-83.40649662
LETCHER COUNTY JAIL,CORRECTIONAL INSTITUTIONS,922140,156 MAIN STREET,WHITESBURG,KY,LETCHER,41848,(606) 633-5163,http://letcherjail.com/,8.38,13.80,CF1111,37.11816762,-82.8266655
LEVY COUNTY JAIL / SHERIFF,CORRECTIONAL INSTITUTIONS,922140,9150 NORTHEAST 80TH AVENUE,BRONSON,FL,LEVY,32621,(352) 486-5121,http://www.levyso.com/home.html,47.16,77.67,CF2925,29.465181,-82.64178
LEWIS & CLARK COUNTY DETENTION CENTER,CORRECTIONAL INSTITUTIONS,922140,221 BRECKENRIDGE ST,HELENA,MT,LEWIS AND CLARK,59601,(406) 447-8232,https://www.lccountymt.gov/sheriff/dcbi.html,9.00,14.82,CF1166,46.586295,-112.0367385
LEWIS COUNTY JAIL,CORRECTIONAL INSTITUTIONS,922140,107 SOUTH WASHINGTON STREET,MONTICELLO,MO,LEWIS,63457,(573) 767-5287,http://lewiscosheriff.org/,2.79,4.60,CF297,40.11860747,-91.7142662
LEWIS COUNTY JAIL,CORRECTIONAL INSTITUTIONS,922140,510 OAK STREET,NEZPERCE,ID,LEWIS,83543,(208) 937-2447,http://lewiscountyid.us/sheriff.html,2.79,4.60,CF1375,46.23381775,-116.2405473
LEWIS COUNTY JAIL,CORRECTIONAL INSTITUTIONS,922140,437 SWAN AVENUE,HOHENWALD,TN,LEWIS,38462,(931) 796-5096,http://lewiscountytn.com/sheriffs-department/,7.29,12.01,CF296,35.55331242,-87.54116383
LEWIS COUNTY JAIL,CORRECTIONAL INSTITUTIONS,922140,26 RAILROAD STREET,VANCEBURG,KY,LEWIS,41179,(606) 796-2312,http://www.lewiscountydetention.com/,11.17,18.40,CF5442,38.600631,-83.3170095
LEWIS COUNTY JAIL,CORRECTIONAL INSTITUTIONS,922140,345 WEST MAIN STREET,CHEHALIS,WA,LEWIS,98532,(360) 748-9241,https://lewiscountywa.gov/offices/sheriff/corrections-jail/,55.22,90.96,CF949,46.66077,-122.9692095
LEWIS COUNTY JAIL,CORRECTIONAL INSTITUTIONS,922140,5252 OUTER STOWE STREET,LOWVILLE,NY,LEWIS,13367,(315) 376-3511,https://www.lewiscounty.org/departments/jail/jail,,,CF3042,43.778493,-75.4995735
LEWIS COUNTY JUVENILE DETENTION CENTER,CORRECTIONAL INSTITUTIONS,922140,1255 SW PACIFIC AVE,CHEHALIS,WA,LEWIS,98532,(360) 740-1178,https://lewiscountywa.gov/departments/juvenile-court/,3.72,6.13,CF440,46.649808,-122.9575995
LEWIS COUNTY SHERIFF,CORRECTIONAL INSTITUTIONS,922140,110 CENTER AVE,WESTON,WV,LEWIS,26452,(304) 269-8251,http://www.lewiscountywv.org/shindex.html,,,CF5443,39.036438,-80.466723
LEWIS PRISON,CORRECTIONAL INSTITUTIONS,922140,777 FM 3497,WOODVILLE,TX,TYLER,75990,(409) 283-8181,http://www.tdcj.state.tx.us/unit_directory/index.html,346.24,570.28,CF4558,30.79359,-94.396131
LEWISVILLE JUVENILE TREATMENT CENTER,CORRECTIONAL INSTITUTIONS,922140,P.O. BOX 723,LEWISVILLE,AR,LAFAYETTE,71638,(870) 921-5302,http://humanservices.arkansas.gov/dys/Pages/JuvenileFacilitiesCenters.aspx,4.65,7.67,CF628,33.35699,-93.57644
LEXINGTON ASSESSMENT AND RECEPTION CENTER,CORRECTIONAL INSTITUTIONS,922140,15151 STATE HWY 39,LEXINGTON,OK,CLEVELAND,73051,(405) 527-5676,http://doc.ok.gov/state-institutions,80.35,132.35,CF3356,35.01500196,-97.21905151
LEXINGTON COUNTY JAIL,CORRECTIONAL INSTITUTIONS,922140,521 GIBSON RD,LEXINGTON,SC,LEXINGTON,29072,(803) 785-2743,http://www.lexingtonscsheriff.com/,111.69,183.96,CF3643,33.979257,-81.2504475
LEXINGTON DIVISION OF COMMUNITY CORRECTIONS,CORRECTIONAL INSTITUTIONS,922140,600 OLD FRANKFORT PIKE,LEXINGTON,KY,FAYETTE,40510,(859) 425-2700,https://www.lexingtonky.gov/departments/community-corrections,196.39,323.46,CF4162,38.065635,-84.5451405
LIBERTY CORRECTIONAL INSTITUTION,CORRECTIONAL INSTITUTIONS,922140,11064 NW DEMPSEY BARRON RD,BRISTOL,FL,LIBERTY,32321,(850) 643-9400,http://www.dc.state.fl.us/org/facilitydir.html,206.32,339.82,CF4207,30.46452521,-84.86624658
LIBERTY COUNTY JAIL,CORRECTIONAL INSTITUTIONS,922140,2400 BEAUMONT AVE,LIBERTY,TX,LIBERTY,77575,(936) 336-9395,http://www.libertytxsheriff.com/,44.21,72.82,CF5444,30.058614,-94.79142
LIBERTY COUNTY JAIL,CORRECTIONAL INSTITUTIONS,922140,180 PAUL SIKES DRIVE,HINESVILLE,GA,LIBERTY,31313,(912) 876-6411,https://www.libertyso.org/,47.31,77.93,CF2927,31.785372,-81.637794
LIBERTY COUNTY JAIL,CORRECTIONAL INSTITUTIONS,922140,12499 NW POGO ST,BRISTOL,FL,LIBERTY,32321,(850) 643-2235,http://libertycountysheriff.org/,,,CF2838,30.432258,-84.979971
"LIBERTY WORK CAMP, SOUTH UNIT",CORRECTIONAL INSTITUTIONS,922140,11064 NW DEMPSEY BARRON RD,BRISTOL,FL,LIBERTY,32321,(850) 643-9542,http://www.dc.state.fl.us/org/facilitydir.html,,,CF5445,30.46452521,-84.86624658
LICKING COUNTY JUSTICE CENTER,CORRECTIONAL INSTITUTIONS,922140,155 E MAIN ST,NEWARK,OH,LICKING,43055,(740) 670-5501,https://lickingcounty.gov/depts/sheriff/jail_inmate/default.htm,51.04,84.06,CF2985,40.05930958,-82.39515539
LIEBER CORRECTIONAL INSTITUTION,CORRECTIONAL INSTITUTIONS,922140,136 WILBORN AVE,RIDGEVILLE,SC,DORCHESTER,29472,(843) 875-3332,http://www.doc.sc.gov/institutions/institutions.html,190.65,314.01,CF4143,33.08578978,-80.28826762
LIGHT HOUSE GROUP FOSTER HOME,CORRECTIONAL INSTITUTIONS,922140,1510 NW 20TH STREET,GRAND RAPIDS,MN,ITASCA,55744,(218) 327-1007,https://mn.gov/doc/assets/Light%20House%20GFH_2020_tcm1089-420506.pdf,0.93,1.53,CF36,47.254113,-93.5539425
LIGHTHOUSE JUVENILE RESIDENTIAL FACILITY,CORRECTIONAL INSTITUTIONS,922140,5960 SOUTHWEST 106TH AVENUE,COOPER CITY,FL,BROWARD,33328,,,4.65,7.67,CF629,26.046108,-80.2867455
LIGHTHOUSE YOUTH CENTER - PAINT CREEK,CORRECTIONAL INSTITUTIONS,922140,1071 TONG HOLLOW RD,BAINBRIDGE,OH,ROSS,45612,(740) 634-3094,https://www.lys.org/services/juvenile-justice/lighthouse-youth-center-at-paint-creek/,9.31,15.33,CF1202,39.239739,-83.25765
LIMESTONE CORRECTIONAL FACILITY,CORRECTIONAL INSTITUTIONS,922140,28779 NICK DAVIS RD,HARVEST,AL,LIMESTONE,35749,(256) 233-4600,http://www.doc.state.al.us/FacAddr.aspx,323.59,532.97,CF4525,34.812558,-86.8041495
LIMESTONE COUNTY DETENTION CENTER,CORRECTIONAL INSTITUTIONS,922140,910 N TYUS ST,GROESBECK,TX,LIMESTONE,76642,(254) 729-2674,http://www.lasallecorrections.com/our-locations-table/,156.06,257.03,CF3918,31.527513,-96.514704
LIMESTONE COUNTY JAIL,CORRECTIONAL INSTITUTIONS,922140,912 N TYUS ST,GROESBECK,TX,LIMESTONE,76642,(254) 729-3278,,33.04,54.42,CF5446,31.527639,-96.5144205
LIMESTONE COUNTY JAIL,CORRECTIONAL INSTITUTIONS,922140,101 W ELM ST,ATHENS,AL,LIMESTONE,35611,(256) 232-0111,http://www.limestonesheriff.com/,,,CF2520,34.818525,-86.9699925
LIMESTONE COUNTY JUVENILE FACILITY,CORRECTIONAL INSTITUTIONS,922140,908 N TYUS ST,GROESBECK,TX,LIMESTONE,76642,(254) 729-3569,,2.64,4.34,CF278,31.527477,-96.5147895
